Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0299,001,32EP7801,165060,472830,201,,203,-47,-97,1985/03/14,1986/12/17

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0299,001,1985/03/14 00:00:00,47,
B32E0299,001,1985/03/28 00:00:00,43,
B32E0299,001,1985/04/15 00:00:00,25,
B32E0299,001,1985/04/29 00:00:00,,N
B32E0299,001,1985/05/14 00:00:00,48,
B32E0299,001,1985/05/29 00:00:00,49,
B32E0299,001,1985/06/17 00:00:00,47,
B32E0299,001,1985/06/28 00:00:00,37,
B32E0299,001,1985/07/12 00:00:00,74,
B32E0299,001,1985/07/29 00:00:00,59,
B32E0299,001,1985/08/19 00:00:00,52,
B32E0299,001,1985/08/28 00:00:00,63,
B32E0299,001,1985/09/16 00:00:00,74,
B32E0299,001,1985/10/02 00:00:00,,N
B32E0299,001,1985/10/15 00:00:00,73,
B32E0299,001,1985/10/31 00:00:00,64,
B32E0299,001,1985/11/14 00:00:00,30,
B32E0299,001,1986/01/28 00:00:00,27,
B32E0299,001,1986/03/14 00:00:00,59,
