Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1989,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0205,001,32EL0075,169050,472340,1236,02-01-1989,02-01-1989,01-02-1998,1296,60,994,886
B32E0205,001,32EL0075,169050,472340,1236,02-01-1989,01-02-1998,11-07-2017,1294,58,994,886


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0205,001,14-04-1989,140,80,1156,,,,,,
B32E0205,001,28-04-1989,162,102,1134,,,,,,
B32E0205,001,16-05-1989,190,130,1106,,,,,,
B32E0205,001,29-05-1989,205,145,1091,,,,,,
B32E0205,001,14-06-1989,205,145,1091,,,,,,
B32E0205,001,27-06-1989,217,157,1079,,,,,,
B32E0205,001,14-07-1989,242,182,1054,,,,,,
B32E0205,001,14-09-1989,270,210,1026,,,,,,
B32E0205,001,28-09-1989,274,214,1022,,,,,,
B32E0205,001,13-10-1989,276,216,1020,,,,,,
B32E0205,001,27-10-1989,275,215,1021,,,,,,
B32E0205,001,14-11-1989,256,196,1040,,,,,,
B32E0205,001,28-11-1989,261,201,1035,,,,,,
B32E0205,001,14-12-1989,268,208,1028,,,,,,
B32E0205,001,27-12-1989,218,158,1078,,,,,,
B32E0205,001,15-01-1990,230,170,1066,,,,,,
B32E0205,001,29-01-1990,196,136,1100,,,,,,
B32E0205,001,14-02-1990,162,102,1134,,,,,,
B32E0205,001,28-02-1990,145,85,1151,,,,,,
B32E0205,001,14-03-1990,150,90,1146,,,,,,
B32E0205,001,28-03-1990,164,104,1132,,,,,,
B32E0205,001,12-04-1990,187,127,1109,,,,,,
B32E0205,001,27-04-1990,194,134,1102,,,,,,
B32E0205,001,14-05-1990,211,151,1085,,,,,,
B32E0205,001,28-05-1990,225,165,1071,,,,,,
B32E0205,001,14-06-1990,232,172,1064,,,,,,
B32E0205,001,28-06-1990,240,180,1056,,,,,,
B32E0205,001,16-07-1990,245,185,1051,,,,,,
B32E0205,001,27-07-1990,251,191,1045,,,,,,
B32E0205,001,14-08-1990,265,205,1031,,,,,,
B32E0205,001,27-08-1990,268,208,1028,,,,,,
B32E0205,001,13-09-1990,274,214,1022,,,,,,
B32E0205,001,27-09-1990,270,210,1026,,,,,,
B32E0205,001,15-10-1990,262,202,1034,,,,,,
B32E0205,001,29-10-1990,271,211,1025,,,,,,
B32E0205,001,14-11-1990,244,184,1052,,,,,,
B32E0205,001,28-11-1990,232,172,1064,,,,,,
B32E0205,001,13-12-1990,199,139,1097,,,,,,
B32E0205,001,27-12-1990,184,124,1112,,,,,,
B32E0205,001,14-01-1991,159,99,1137,,,,,,
B32E0205,001,28-01-1991,182,122,1114,,,,,,
B32E0205,001,14-02-1991,210,150,1086,,,,,,
B32E0205,001,28-02-1991,186,126,1110,,,,,,
B32E0205,001,14-03-1991,201,141,1095,,,,,,
B32E0205,001,28-03-1991,215,155,1081,,,,,,
B32E0205,001,15-04-1991,230,170,1066,,,,,,
B32E0205,001,29-04-1991,238,178,1058,,,,,,
B32E0205,001,14-05-1991,248,188,1048,,,,,,
B32E0205,001,28-05-1991,252,192,1044,,,,,,
B32E0205,001,14-06-1991,260,200,1036,,,,,,
B32E0205,001,28-06-1991,213,153,1083,,,,,,
B32E0205,001,12-07-1991,223,163,1073,,,,,,
B32E0205,001,26-07-1991,238,178,1058,,,,,,
B32E0205,001,14-08-1991,257,197,1039,,,,,,
B32E0205,001,28-08-1991,269,209,1027,,,,,,
B32E0205,001,13-09-1991,280,220,1016,,,,,,
B32E0205,001,27-09-1991,287,227,1009,,,,,,
B32E0205,001,14-10-1991,287,227,1009,,,,,,
B32E0205,001,29-10-1991,283,223,1013,,,,,,
B32E0205,001,14-11-1991,248,188,1048,,,,,,
B32E0205,001,28-11-1991,231,171,1065,,,,,,
B32E0205,001,13-12-1991,242,182,1054,,,,,,
B32E0205,001,30-12-1991,217,157,1079,,,,,,
B32E0205,001,14-01-1992,194,134,1102,,,,,,
B32E0205,001,28-01-1992,215,155,1081,,,,,,
B32E0205,001,14-02-1992,211,151,1085,,,,,,
B32E0205,001,28-02-1992,219,159,1077,,,,,,
B32E0205,001,13-03-1992,210,150,1086,,,,,,
B32E0205,001,30-03-1992,191,131,1105,,,,,,
B32E0205,001,13-04-1992,204,144,1092,,,,,,
B32E0205,001,28-04-1992,211,151,1085,,,,,,
B32E0205,001,14-05-1992,210,150,1086,,,,,,
B32E0205,001,27-05-1992,228,168,1068,,,,,,
B32E0205,001,15-06-1992,195,135,1101,,,,,,
B32E0205,001,29-06-1992,224,164,1072,,,,,,
