Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B26H0179,002,26HP0059,178520,476200,2259,,2318,1059,859,1975/09/12,2017/04/25

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B26H0179,002,1975/09/29 00:00:00,135,
B26H0179,002,1975/10/28 00:00:00,109,
B26H0179,002,1976/07/14 00:00:00,145,
B26H0179,002,1976/07/28 00:00:00,140,
B26H0179,002,1976/08/13 00:00:00,152,
B26H0179,002,1976/08/27 00:00:00,161,
B26H0179,002,1976/09/14 00:00:00,157,
B26H0179,002,1976/09/28 00:00:00,163,
B26H0179,002,1976/10/14 00:00:00,146,
B26H0179,002,1976/10/28 00:00:00,149,
B26H0179,002,1976/11/15 00:00:00,139,
B26H0179,002,1976/11/29 00:00:00,145,
B26H0179,002,1976/12/14 00:00:00,94,
B26H0179,002,1976/12/28 00:00:00,87,
B26H0179,002,1977/01/14 00:00:00,60,
B26H0179,002,1977/01/28 00:00:00,29,
B26H0179,002,1977/02/14 00:00:00,31,
B26H0179,002,1977/02/28 00:00:00,31,
B26H0179,002,1977/03/14 00:00:00,49,
B26H0179,002,1977/03/28 00:00:00,31,
B26H0179,002,1977/04/14 00:00:00,26,
B26H0179,002,1977/07/14 00:00:00,122,
B26H0179,002,1977/07/28 00:00:00,116,
B26H0179,002,1977/08/15 00:00:00,110,
B26H0179,002,1977/08/29 00:00:00,65,
B26H0179,002,1977/09/14 00:00:00,104,
B26H0179,002,1977/09/28 00:00:00,119,
B26H0179,002,1977/10/14 00:00:00,122,
B26H0179,002,1977/10/28 00:00:00,96,
B26H0179,002,1977/11/14 00:00:00,31,
B26H0179,002,1977/11/28 00:00:00,33,
B26H0179,002,1978/01/12 00:00:00,21,
B26H0179,002,1978/01/27 00:00:00,26,
B26H0179,002,1978/02/14 00:00:00,42,
B26H0179,002,1978/02/28 00:00:00,35,
B26H0179,002,1978/03/14 00:00:00,33,
B26H0179,002,1978/03/28 00:00:00,23,
B26H0179,002,1978/04/14 00:00:00,36,
B26H0179,002,1978/05/02 00:00:00,53,
B26H0179,002,1978/05/16 00:00:00,57,
B26H0179,002,1978/05/29 00:00:00,88,
B26H0179,002,1978/06/14 00:00:00,111,
B26H0179,002,1978/06/28 00:00:00,106,
B26H0179,002,1978/07/14 00:00:00,80,
B26H0179,002,1978/07/28 00:00:00,111,
B26H0179,002,1978/08/15 00:00:00,114,
B26H0179,002,1978/08/28 00:00:00,134,
B26H0179,002,1978/09/14 00:00:00,118,
B26H0179,002,1978/09/28 00:00:00,87,
B26H0179,002,1978/10/13 00:00:00,71,
B26H0179,002,1978/10/27 00:00:00,64,
B26H0179,002,1978/11/14 00:00:00,81,
B26H0179,002,1978/11/28 00:00:00,45,
B26H0179,002,1978/12/14 00:00:00,30,
B26H0179,002,1978/12/28 00:00:00,21,
B26H0179,002,1979/01/15 00:00:00,33,
B26H0179,002,1979/01/29 00:00:00,56,
B26H0179,002,1979/02/15 00:00:00,25,
B26H0179,002,1979/02/28 00:00:00,25,
B26H0179,002,1979/03/14 00:00:00,29,
B26H0179,002,1979/03/28 00:00:00,24,
B26H0179,002,1979/04/12 00:00:00,42,
B26H0179,002,1979/04/27 00:00:00,30,
B26H0179,002,1979/05/14 00:00:00,34,
B26H0179,002,1979/05/28 00:00:00,40,
B26H0179,002,1979/06/14 00:00:00,26,
B26H0179,002,1979/06/28 00:00:00,62,
B26H0179,002,1979/07/13 00:00:00,89,
B26H0179,002,1979/07/27 00:00:00,73,
B26H0179,002,1979/08/14 00:00:00,70,
B26H0179,002,1979/08/28 00:00:00,101,
B26H0179,002,1979/09/14 00:00:00,111,
B26H0179,002,1979/09/28 00:00:00,119,
B26H0179,002,1979/10/15 00:00:00,92,
B26H0179,002,1979/10/29 00:00:00,104,
B26H0179,002,1979/11/14 00:00:00,33,
B26H0179,002,1979/11/28 00:00:00,43,
